,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
4194,4732018100700,1,42973,34891,29.89,48.1,4.84,4.86,0.5,84.13,113.4,30.86,48.44,1.54,5.68,0.17,271.85,279.22,0
4195,4732018100700,1,42973,39008,36.89,50.39,6.69,2.07,0.67,74.03,58.36,37.15,49.09,6.36,2.19,0.64,35.41,35.45,1
4196,9312018100700,1,37200,46110,82.64,43.03,5.38,4.76,0.55,287.61,289.0,82.66,44.23,3.16,2.01,0.31,180.87,235.23,1
4197,9312018100700,1,37200,40326,83.73,42.62,6.38,4.77,0.66,283.55,292.28,82.68,42.68,3.53,2.32,0.34,45.36,11.65,1
4198,362018100701,1,46683,38165,30.54,40.58,4.04,7.43,0.43,158.76,94.05,31.64,39.61,2.15,3.27,0.22,309.02,9.83,1
4199,10542018100701,1,46683,38165,85.63,43.74,5.42,1.75,0.55,321.74,277.39,86.06,42.58,6.39,0.9,0.65,287.89,317.55,1
4200,362018100702,1,43475,45020,98.58,25.8,8.64,3.58,0.86,315.49,349.37,97.11,25.97,7.12,4.02,0.71,23.75,44.46,0
4201,28182018100702,1,43475,45006,91.72,36.06,5.69,3.73,0.55,268.46,308.43,90.99,34.98,6.69,2.4,0.67,36.1,13.51,1
4202,28182018100702,1,43475,45223,91.47,36.9,4.9,4.9,0.4,184.48,323.95,91.99,35.54,5.48,2.17,0.54,339.37,340.64,1
4203,35442018100702,1,43475,45223,87.64,22.84,3.96,4.7,0.41,291.85,258.28,86.31,22.88,0.66,0.69,0.06,115.71,79.68,1
4204,362018100704,1,42397,47010,32.03,39.42,6.5,1.54,0.66,113.38,99.7,32.34,37.96,4.79,3.38,0.53,29.3,28.75,1
4205,4342018100704,1,42437,40113,69.88,45.69,6.38,2.18,0.64,6.05,283.01,68.99,46.5,2.41,2.32,0.25,119.18,311.33,0
4206,4342018100704,1,42437,44865,79.57,41.26,6.99,3.46,0.7,290.15,292.45,80.46,42.32,6.62,2.55,0.66,269.56,270.05,0
4207,4342018100704,1,42437,43850,87.66,40.81,6.89,0.39,0.68,221.49,263.35,87.0,41.92,3.3,4.18,0.3,177.4,226.41,0
4208,9702018100704,1,42437,44937,97.35,14.34,4.32,1.34,0.43,309.55,313.78,96.08,13.89,3.96,3.37,0.37,238.99,77.83,1
4209,362018100705,1,44029,41353,93.01,45.33,4.02,2.16,0.41,281.33,294.81,91.86,46.18,1.17,3.52,0.12,80.62,70.36,1
4210,18282018100705,1,37230,43493,22.66,43.7,6.58,2.96,0.66,25.8,17.52,23.6,43.81,4.02,4.98,0.39,278.88,312.1,1
4211,30372018100705,1,40615,45317,30.18,15.99,3.63,5.66,0.37,22.06,147.43,30.66,17.24,5.06,1.33,0.5,165.48,161.76,1
4212,30372018100705,1,40615,40253,29.37,16.8,4.39,4.66,0.44,38.26,116.4,30.43,17.52,4.72,3.11,0.52,210.04,180.47,1
4213,362018100706,1,46367,41361,92.98,28.06,3.39,8.09,0.37,288.27,275.64,91.83,28.9,1.15,4.41,0.14,123.04,144.08,0
4214,362018100706,1,46367,46248,95.76,27.64,7.86,3.11,0.81,272.35,279.7,95.43,28.66,2.23,4.88,0.21,136.21,203.07,1
4215,3802018100706,1,35527,45533,28.4,32.05,7.18,2.25,0.73,75.29,91.66,28.99,33.27,5.91,6.35,0.59,167.01,165.85,0
4216,3802018100706,1,35527,45549,33.01,33.12,2.26,6.59,0.25,319.63,29.73,34.0,33.71,1.99,4.1,0.21,194.25,235.83,1
4217,22422018100706,1,35527,43425,23.31,24.44,8.11,3.32,0.82,155.55,195.9,24.34,23.8,5.88,4.31,0.59,287.18,226.05,0
4218,22422018100706,1,35527,45533,24.1,29.44,8.61,3.06,0.86,142.97,181.73,24.77,30.77,8.68,2.68,0.87,182.87,186.42,0
4219,22422018100706,1,35527,45267,20.93,13.72,1.33,2.09,0.14,44.99,137.7,22.03,13.68,3.32,5.98,0.35,235.24,264.47,1
4220,22422018100706,1,35527,43425,23.31,24.44,8.11,3.32,0.82,155.55,195.9,24.34,23.8,5.88,4.31,0.59,287.18,226.05,1
4221,372018100707,1,44946,37115,91.23,25.36,3.46,5.81,0.37,338.2,268.65,89.96,25.91,2.15,4.51,0.23,123.12,107.01,1
4222,3022018100707,1,44074,46097,29.53,25.05,6.23,5.6,0.63,44.16,54.16,30.55,24.62,4.97,3.94,0.49,299.34,347.13,0
4223,3022018100707,1,44074,43314,31.8,30.69,3.58,2.81,0.36,112.88,346.45,33.23,31.03,4.17,0.21,0.42,270.04,292.42,1
4224,3022018100707,1,44074,42555,31.74,28.39,4.21,3.3,0.43,63.98,12.6,32.91,27.97,3.96,2.47,0.38,319.41,323.45,1
4225,26492018100707,1,44074,43535,30.35,26.0,6.22,5.66,0.62,12.7,30.58,31.64,26.43,3.41,3.86,0.34,301.27,283.02,1
4226,362018100708,1,44964,33097,39.52,8.53,3.82,5.57,0.4,88.56,100.05,40.23,7.6,2.57,3.37,0.25,311.99,323.41,1
4227,8742018100708,1,44964,39908,86.67,35.27,3.4,1.34,0.33,206.76,197.57,85.21,35.61,2.86,4.37,0.27,138.25,156.73,1
4228,8742018100708,1,44964,44045,87.02,36.16,2.81,3.72,0.27,234.53,201.34,85.88,35.59,1.49,5.19,0.16,38.75,35.82,1
4229,20992018100708,1,37251,45573,33.47,17.59,8.27,3.73,0.92,101.82,124.41,34.27,18.43,5.51,5.54,0.56,198.54,185.32,1
4230,31262018100708,1,37251,46117,85.09,17.0,5.2,3.78,0.54,298.13,240.21,84.51,18.06,4.91,1.32,0.5,164.39,192.19,1
4231,31262018100708,1,37251,45038,87.22,18.13,6.14,2.34,0.61,262.17,252.92,87.07,19.37,4.17,2.02,0.47,175.66,206.81,1
4232,13362018100709,1,42794,45215,86.35,19.47,4.78,4.2,0.5,247.56,263.35,85.57,20.39,5.35,2.39,0.55,129.36,203.73,1
4233,18532018100709,1,42794,44123,92.23,40.18,4.99,4.63,0.52,267.03,253.74,92.27,41.54,3.29,3.29,0.32,164.21,181.96,0
4234,18532018100709,1,42794,45215,89.72,38.68,3.83,2.03,0.39,264.94,225.53,88.57,39.46,2.83,7.33,0.27,108.16,137.94,1
4235,19132018100709,1,42794,46466,90.91,23.86,4.94,1.95,0.5,244.93,222.86,90.15,24.98,5.49,5.37,0.54,151.77,154.92,0
4236,19132018100709,1,42794,44933,91.99,24.93,5.24,5.11,0.53,241.31,230.2,91.15,25.11,4.3,6.61,0.44,111.91,101.56,0
4237,19132018100709,1,42794,38697,86.77,21.36,5.06,2.53,0.61,292.78,257.73,86.4,20.29,2.4,2.61,0.23,355.63,316.78,1
4238,23552018100709,1,42794,43533,90.14,24.42,7.99,4.16,0.81,248.98,260.5,89.79,23.34,6.19,6.47,0.69,333.92,355.11,1
4239,4002018100710,1,46211,40068,82.22,4.33,7.84,0.8,0.8,298.78,220.01,81.64,5.5,7.92,1.27,0.8,182.29,189.73,1
4240,4002018100710,1,46211,43540,85.05,7.84,6.93,1.73,0.69,258.98,216.68,84.72,9.24,6.59,1.26,0.67,135.94,208.43,1
4241,42612018100710,1,46309,44848,32.58,23.16,5.45,5.49,0.56,132.97,109.9,33.54,23.5,6.46,4.49,0.71,298.51,181.52,1
4242,42612018100710,1,46309,46665,31.45,23.55,6.87,3.65,0.7,127.02,105.2,31.81,22.51,2.22,3.9,0.21,338.85,56.33,1
4243,452018100711,1,43485,41339,76.59,37.73,6.49,3.71,0.66,246.13,287.1,77.09,38.88,5.8,2.05,0.58,219.37,246.8,1
4244,6392018100711,1,43485,40743,74.33,47.05,7.21,4.02,0.73,330.01,268.07,73.47,46.04,7.32,3.35,0.74,3.42,315.16,1
4245,12202018100711,1,42412,42567,86.66,40.87,6.07,1.73,0.61,272.81,270.33,85.89,42.03,1.26,4.36,0.11,170.93,220.63,0
4246,12202018100711,1,42412,44930,64.84,51.66,7.82,2.46,0.78,295.7,298.25,64.42,50.3,7.81,1.03,0.78,338.27,326.78,1
4247,13732018100711,1,42845,39232,36.2,41.5,5.72,2.15,0.57,7.89,8.2,37.34,42.12,2.5,3.16,0.24,266.02,331.74,1
4248,16332018100711,1,45039,42461,76.62,8.67,5.03,4.65,0.49,231.93,210.37,75.28,9.29,4.39,1.83,0.44,140.25,174.16,1
4249,19162018100711,1,43485,44907,24.14,8.95,3.32,4.54,0.35,37.81,68.45,24.01,10.28,5.72,5.62,0.59,180.29,181.36,1
4250,19162018100711,1,43485,41339,26.01,8.22,1.56,1.77,0.16,45.97,122.64,26.98,7.52,3.54,4.37,0.35,291.45,287.39,1
4251,26682018100711,1,42845,40743,75.85,4.22,7.48,1.48,0.75,250.06,214.2,74.63,4.98,6.06,0.98,0.6,162.37,183.93,1
4252,31712018100711,1,43485,46210,86.12,14.23,7.79,2.47,0.79,238.46,218.28,85.4,14.75,7.23,4.53,0.73,178.94,152.99,0
4253,31712018100711,1,43485,39232,84.3,11.77,3.82,8.63,0.42,285.67,216.54,83.85,10.37,1.2,2.63,0.11,355.2,5.0,1
4254,34402018100711,1,42412,43485,98.26,21.56,2.44,3.52,0.25,286.63,336.54,96.99,21.07,4.2,3.48,0.43,32.29,50.25,1
4255,38842018100711,1,42412,42837,89.67,35.72,6.21,5.46,0.64,251.52,289.57,88.61,35.91,0.89,0.92,0.09,76.99,221.61,1
4256,16662018100800,1,46329,38470,30.93,19.62,4.85,7.44,0.5,80.97,48.72,31.86,19.87,3.58,4.72,0.35,241.64,265.72,1
4257,18762018100800,1,46329,38470,47.54,27.09,6.53,4.48,0.67,358.84,50.32,48.89,27.0,4.86,1.55,0.49,257.99,359.47,1
4258,18762018100800,1,46329,44854,45.88,25.76,8.08,2.48,0.81,15.56,52.72,45.68,27.04,4.81,4.61,0.47,130.86,95.37,1
4259,24082018100800,1,45244,42875,32.15,8.13,6.58,3.38,0.67,89.85,119.57,33.09,8.77,4.32,3.28,0.44,251.24,178.45,1
4260,13272018092700,1,43485,46099,32.74,10.19,6.08,5.98,0.63,130.86,104.36,33.64,9.28,2.62,5.57,0.28,68.77,316.54,1
4261,31512018092700,1,43485,46466,26.13,18.8,8.66,1.19,0.87,139.47,128.45,26.89,19.58,7.37,5.02,0.73,196.98,190.48,0
4262,31512018092700,1,43485,46474,33.37,14.98,0.84,1.52,0.09,7.23,64.99,33.76,16.35,4.1,3.59,0.41,179.54,150.52,1
4263,31512018092700,1,43485,43533,33.37,14.98,0.84,1.52,0.09,7.23,64.99,32.48,16.15,4.32,2.83,0.44,107.36,129.11,1
4264,362018093000,1,44074,38691,76.93,45.89,8.19,0.97,0.82,249.21,262.21,75.92,46.59,2.69,5.65,0.26,153.81,239.93,0
4265,362018093000,1,44074,46239,70.46,46.01,7.87,4.65,0.79,254.83,284.81,70.19,44.79,8.35,0.99,0.84,344.89,304.3,1
4266,2572018093000,1,43663,40018,37.04,36.32,6.28,5.54,0.66,48.46,84.33,37.8,35.61,3.78,7.62,0.4,323.1,33.26,1
4267,13622018093000,1,44074,45020,29.15,42.09,6.2,5.23,0.71,124.59,86.1,29.5,41.06,4.44,6.97,0.42,330.49,353.97,1
4268,32382018093000,1,43663,37267,65.34,51.57,4.97,0.78,0.51,320.97,275.15,63.91,51.22,1.65,3.63,0.18,65.87,291.54,1
4269,32382018093000,1,43663,40018,70.94,50.85,5.92,5.49,0.61,262.99,290.22,69.91,49.95,6.95,3.81,0.71,16.17,320.22,1
4270,8902018093001,1,37220,35583,85.46,26.69,5.82,4.6,0.59,286.55,279.04,84.8,26.13,2.26,3.07,0.2,7.47,38.96,1
4271,10692018093001,1,40249,46213,91.58,7.19,6.98,3.82,0.71,232.62,222.66,90.47,7.76,4.75,1.19,0.47,132.58,193.1,1
4272,6002018093002,1,44978,42931,28.87,3.13,9.47,3.24,0.95,121.83,133.56,29.61,4.18,6.66,3.79,0.66,192.23,178.09,1
4273,362018093003,1,37200,44873,29.52,42.43,4.95,6.71,0.51,78.72,23.22,30.76,43.2,1.25,4.8,0.12,224.41,303.44,1
4274,362018093003,1,37200,46157,28.58,41.11,5.91,7.27,0.6,73.32,46.48,29.72,40.42,4.35,4.96,0.42,122.44,341.51,1
4275,10892018093003,1,37200,47010,97.96,25.81,3.33,6.54,0.36,336.89,307.87,96.88,26.56,4.39,5.47,0.34,127.85,74.78,1
4276,6272018093004,1,45102,43854,89.28,7.07,4.57,3.47,0.46,273.52,260.11,88.57,6.19,1.81,3.26,0.17,59.17,358.78,1
4277,23762018093004,1,41410,46349,80.71,21.95,3.62,4.79,0.37,304.91,262.53,79.85,22.83,2.25,3.98,0.22,135.53,154.94,1
4278,24152018093004,1,43408,46290,30.42,5.17,3.92,8.56,0.4,155.07,131.65,31.8,5.2,4.73,2.73,0.48,274.18,223.69,1
4279,31242018093004,1,43408,43052,28.59,14.02,4.72,6.62,0.49,94.35,132.02,29.37,12.87,2.35,2.28,0.22,255.28,35.83,1
4280,40002018093004,1,43408,43554,88.41,36.32,6.45,3.18,0.64,294.7,254.32,87.63,35.59,5.4,2.04,0.54,74.48,10.89,1
4281,40002018093004,1,43408,43616,87.8,36.15,6.12,3.79,0.63,299.41,254.25,87.1,37.19,5.23,7.79,0.55,215.8,188.98,1
4282,6342018093005,1,35527,40217,19.37,41.34,6.5,1.94,0.65,169.86,181.19,20.55,41.42,6.5,5.29,0.65,208.33,220.69,1
4283,10412018093005,1,35527,40217,91.13,21.45,4.87,5.18,0.5,278.85,250.97,90.06,20.79,1.44,7.65,0.21,25.9,121.98,1
4284,14512018093005,1,35527,43645,91.39,2.08,7.36,2.62,0.74,209.08,213.55,90.2,2.9,6.67,3.96,0.67,181.12,167.34,1
4285,35532018093005,1,44923,44851,37.82,52.05,4.69,2.62,0.46,70.38,62.74,39.25,51.78,1.71,5.84,0.15,187.82,13.35,1
4286,11602018093006,1,41997,38737,77.0,16.82,6.81,3.43,0.67,289.75,302.19,76.56,15.49,3.3,2.24,0.31,60.98,353.7,0
4287,11602018093006,1,41997,46312,76.27,17.09,6.46,5.04,0.78,285.88,298.44,76.98,18.28,4.58,3.07,0.45,191.33,267.79,1
4288,27532018093006,1,43475,43794,85.55,55.16,6.35,5.71,0.66,236.65,321.17,85.31,54.82,6.16,3.49,1.66,318.27,13.9,1
4289,362018093008,1,46096,43381,91.83,23.15,5.24,0.53,0.52,263.11,248.76,92.25,24.25,6.59,5.32,0.66,234.48,211.07,1
4290,11012018093008,1,46096,46657,32.6,39.16,5.15,5.26,0.53,71.78,43.31,33.45,39.97,1.69,3.46,0.18,268.78,58.19,1
4291,22882018093008,1,43381,46210,32.79,44.42,6.89,1.2,0.69,83.04,80.77,33.2,43.12,5.14,2.86,0.51,24.86,34.8,1
4292,31402018093008,1,43381,46210,30.22,16.44,8.51,2.23,0.8,128.72,118.13,31.09,15.71,2.06,4.54,0.22,301.2,143.5,1
4293,36422018093008,1,46096,44848,29.95,40.51,6.15,4.4,0.63,108.1,59.83,30.52,41.41,3.52,1.8,0.37,195.4,135.08,1
4294,16282018093009,1,44837,41808,87.51,35.01,3.37,5.33,0.35,308.1,193.09,86.04,34.88,4.01,0.33,0.4,88.94,105.84,1
4295,20352018093009,1,44837,44045,85.23,32.44,5.27,3.95,0.53,246.57,205.85,84.08,31.58,4.24,3.24,0.43,76.3,26.46,1
4296,27582018093009,1,44837,39109,91.33,27.07,1.86,4.58,0.2,295.59,175.01,90.4,26.41,3.55,3.63,0.37,74.9,88.59,1
4297,33552018093009,1,44837,41808,21.69,30.1,3.6,5.83,0.39,14.4,18.55,22.75,30.65,4.3,4.33,0.42,246.53,298.84,1
4298,36972018093009,1,46174,45345,27.27,19.31,5.6,3.6,0.57,39.36,51.6,27.94,20.12,2.95,3.25,0.3,208.97,294.54,0
4299,36972018093009,1,46174,38643,29.7,21.75,4.5,1.16,0.46,35.67,43.91,28.54,22.67,5.49,2.35,0.55,102.5,77.83,1
4300,20502018093010,1,46211,43062,33.81,35.02,8.37,0.85,0.84,48.19,62.3,34.6,33.87,7.88,3.03,0.79,8.93,17.52,1
4301,26632018093010,1,46211,46117,31.49,12.39,5.73,5.19,0.58,80.92,121.57,32.61,12.79,4.03,1.27,0.4,220.21,168.53,1
4302,36192018093010,1,46211,45571,95.01,44.59,8.3,2.61,0.83,339.24,342.87,93.83,44.26,7.34,3.02,0.74,21.23,8.21,1
4303,362018093011,1,45244,40607,29.42,29.86,5.71,4.38,0.59,102.02,103.18,30.73,29.25,0.99,3.69,0.12,290.46,186.55,1
4304,8802018093011,1,46683,43350,29.88,12.09,8.1,3.03,0.81,121.0,105.43,30.74,11.02,2.55,5.98,0.23,315.81,45.28,1
4305,24772018093011,1,46683,44921,20.95,36.31,3.08,2.6,0.31,159.64,173.93,22.16,36.03,3.84,4.66,0.39,271.67,276.97,1
4306,5502018093012,1,44946,44859,31.17,48.57,3.43,7.71,0.37,129.64,55.38,32.35,48.74,2.23,1.74,0.2,273.83,286.54,1
4307,11342018093012,1,45272,46626,22.25,38.31,4.91,1.6,0.5,88.58,107.97,23.11,39.42,4.01,4.42,0.41,186.36,189.11,1
4308,16662018093012,1,45272,38883,30.72,32.68,5.3,3.6,0.55,85.8,86.4,32.0,33.27,1.67,5.82,0.19,196.71,249.77,1
4309,19872018093012,1,45272,42555,30.87,24.56,5.9,6.36,0.62,38.49,79.85,31.2,25.25,4.78,5.04,0.49,180.67,165.39,1
4310,22482018093012,1,44946,36060,90.76,39.53,6.75,2.68,0.69,264.95,244.97,90.13,40.75,4.71,1.74,0.46,179.98,196.45,0
4311,22482018093012,1,44946,43393,78.75,38.87,5.97,1.9,0.59,208.96,263.59,79.2,37.53,5.11,2.19,0.51,286.19,287.3,1
4312,30352018093012,1,41579,46454,82.16,40.97,3.93,4.95,0.39,262.44,246.61,81.53,42.18,4.72,5.02,0.47,141.21,143.99,1
4313,42262018093012,1,44946,46958,24.67,24.72,5.44,7.09,0.55,45.03,48.48,25.84,24.09,4.84,4.69,0.49,322.92,341.43,1
4314,11662018100100,1,43465,46757,29.22,39.83,6.28,2.18,0.63,141.43,144.77,30.69,40.09,4.95,8.62,0.49,257.11,204.4,1
4315,23762018100100,1,46367,46757,35.06,35.12,7.52,5.18,0.77,80.02,56.52,36.14,36.14,3.45,2.79,0.35,244.22,58.78,1
4316,13642018092000,1,41448,42771,83.35,19.73,2.47,8.52,0.25,310.2,348.97,82.19,20.07,4.63,6.31,0.48,47.89,104.53,1
4317,28172018092000,1,35527,43418,87.52,29.95,7.04,1.76,0.7,289.51,276.27,87.11,29.05,5.53,2.55,0.54,29.45,356.1,0
4318,28172018092000,1,35527,45008,97.44,33.78,7.46,1.83,0.75,200.25,199.92,96.56,34.22,7.25,5.99,0.73,98.54,127.13,0
4319,17352018092300,1,44074,38470,91.45,41.44,6.3,1.18,0.63,298.47,284.29,90.15,41.07,1.54,3.44,0.14,59.65,283.72,1
4320,18242018092300,1,45244,44962,30.57,32.92,6.77,3.1,0.66,89.25,95.28,30.9,32.42,4.05,3.17,0.43,340.21,316.02,1
4321,29142018092300,1,44074,46378,92.77,21.63,5.7,3.62,0.63,275.3,214.24,91.72,21.96,2.95,1.79,0.3,116.92,142.26,1
4322,38362018092300,1,45244,42450,94.71,23.89,4.61,6.79,0.49,341.62,318.64,94.22,24.42,4.93,5.39,0.53,171.23,168.04,1
4323,38362018092300,1,45244,46263,96.51,21.34,8.12,3.03,0.82,328.69,328.79,95.48,21.14,5.62,6.33,0.55,23.87,22.32,1
4324,41512018092300,1,44074,43350,32.82,10.27,6.59,2.7,0.67,88.31,115.79,33.24,8.85,3.13,2.21,0.3,350.66,101.82,1
4325,43812018092300,1,45244,44074,91.91,31.7,4.45,5.54,0.46,304.91,284.03,91.23,32.45,2.09,5.67,0.19,127.34,100.47,1
4326,362018092301,1,45272,45533,26.33,22.39,5.23,6.45,0.54,119.49,186.57,27.07,21.13,2.94,3.22,0.29,295.73,274.31,1
4327,1852018092301,1,45272,43508,44.3,52.14,5.27,3.22,0.54,124.19,70.3,45.0,51.03,6.26,2.22,0.61,31.13,31.4,1
4328,6372018092301,1,45272,43465,32.73,27.67,4.39,3.06,0.46,59.68,47.36,34.16,27.87,3.18,3.24,0.3,259.45,351.26,1
4329,8552018092301,1,46367,36089,90.35,19.6,3.95,5.53,0.42,312.82,285.96,89.03,20.28,1.14,3.75,0.13,149.13,163.6,1
4330,23862018092301,1,43425,44890,26.25,43.22,7.48,3.57,0.76,89.57,59.76,26.95,42.62,3.52,5.36,0.35,223.4,304.99,0
4331,23862018092301,1,43425,36060,29.33,45.84,6.11,2.9,0.62,48.62,45.6,30.33,45.03,5.81,1.37,0.58,323.65,0.12,1
4332,23862018092301,1,43425,43396,25.59,42.84,7.62,3.4,0.77,92.3,62.99,25.76,44.19,1.98,6.39,0.18,187.92,56.17,1
4333,362018092303,1,43408,38852,34.11,45.96,4.14,5.84,0.43,86.45,72.84,35.54,45.75,2.53,0.79,0.25,281.41,353.91,1
4334,6372018092303,1,43408,46135,29.46,47.79,8.15,3.17,0.83,54.53,38.73,30.89,47.79,4.35,3.68,0.43,273.07,352.69,1
4335,20412018092303,1,41285,46778,92.4,7.22,7.1,5.17,0.71,237.41,234.99,91.29,7.92,6.02,4.59,0.6,144.16,177.91,1
4336,23502018092303,1,45032,46633,100.11,26.08,7.05,2.72,0.72,358.96,4.68,99.43,26.96,6.35,2.66,0.64,108.05,41.63,1
4337,33162018092303,1,45032,39670,28.33,41.65,7.26,2.22,0.74,70.24,75.35,29.23,42.66,3.4,2.03,0.34,203.35,242.89,1
4338,7132018092304,1,44029,44968,85.59,27.23,4.14,6.21,0.37,167.29,261.17,84.85,26.32,2.43,2.28,0.27,90.72,356.85,1
4339,362018092305,1,46211,43887,27.07,31.25,5.13,4.79,0.53,135.82,129.95,27.78,30.65,2.77,4.4,0.29,302.72,252.47,1
4340,362018092305,1,46211,37211,28.56,29.6,3.81,3.66,0.39,210.51,147.59,29.75,30.29,4.82,2.19,0.49,311.8,200.57,1
4341,42502018092305,1,41353,42579,89.98,37.31,3.75,4.21,0.39,292.17,295.78,89.93,38.55,3.03,1.24,0.3,186.92,246.12,1
4342,42502018092305,1,41353,43682,91.18,36.91,4.91,5.1,0.5,283.57,283.2,90.76,35.91,5.28,3.35,0.53,6.88,339.7,1
4343,1612018092306,1,43475,45345,30.66,23.36,6.07,6.38,0.62,102.36,109.83,31.09,24.66,3.54,4.06,0.35,166.9,151.73,1
4344,16102018092306,1,43475,37251,89.22,10.47,6.52,4.59,0.66,226.24,261.58,88.24,9.52,2.25,5.42,0.2,58.87,332.29,1
4345,19602018092306,1,43475,44045,90.49,21.29,7.1,2.34,0.71,341.53,15.7,89.31,21.46,5.23,3.94,0.5,81.44,65.29,0
4346,19602018092306,1,43475,39109,88.0,31.93,2.63,4.62,0.28,228.35,267.35,86.9,31.66,3.53,4.79,0.35,79.97,36.76,1
4347,25402018092306,1,43475,39908,89.39,24.81,5.51,5.16,0.55,329.65,4.72,88.48,25.76,2.69,5.19,0.24,93.03,76.92,0
4348,25402018092306,1,43475,32214,84.16,48.58,8.96,2.9,0.9,325.51,333.0,83.1,47.8,8.28,3.42,0.82,1.22,353.28,1
4349,35892018092306,1,37251,46278,88.91,34.73,8.02,2.38,0.81,300.88,299.48,88.32,34.08,5.1,3.84,0.51,346.42,357.45,1
4350,3102018092307,1,46099,37200,24.78,39.45,5.72,2.5,0.58,92.14,127.22,25.88,39.17,2.24,3.98,0.24,296.69,13.11,0
4351,12432018092307,1,46099,46223,95.68,20.06,3.87,6.16,0.42,243.53,273.05,94.44,20.02,2.94,2.88,0.29,70.11,111.04,1
4352,16182018092307,1,37253,40657,96.93,14.16,7.79,2.91,0.79,188.16,225.38,95.96,15.12,6.45,4.16,0.64,165.09,163.66,1
4353,21932018092307,1,46099,46190,88.83,24.63,1.32,3.28,0.15,301.96,322.99,87.8,25.41,2.37,3.62,0.24,132.81,94.84,1
4354,21932018092307,1,46099,37200,90.82,22.61,5.4,6.52,0.58,339.83,299.58,89.58,22.43,2.58,6.23,0.26,4.3,60.28,1
4355,362018092308,1,45102,42515,88.09,34.9,8.13,1.24,0.82,268.21,296.74,87.37,34.04,6.71,1.61,0.67,27.04,6.45,0
4356,362018092308,1,45102,34465,84.24,36.48,5.49,5.4,0.57,274.3,283.37,83.96,37.64,2.34,3.63,0.21,181.26,233.79,1
4357,4672018092308,1,45102,40408,88.47,27.16,6.63,2.1,0.74,232.29,281.41,87.73,28.07,1.45,2.49,0.14,124.45,250.39,0
4358,20432018092308,1,43442,46290,26.62,43.49,1.58,3.78,0.12,63.9,73.86,28.06,43.51,2.38,4.05,0.24,279.57,302.24,1
4359,20432018092308,1,43442,43052,25.14,42.63,4.1,4.49,0.42,78.69,46.87,26.24,43.45,1.84,2.49,0.19,281.27,295.05,1
4360,25122018092308,1,43442,44003,28.19,31.67,4.29,4.82,0.44,58.23,82.05,28.73,30.35,6.07,3.11,0.61,14.3,358.67,1
4361,16142018092309,1,42437,46266,32.81,20.23,2.33,6.47,0.27,24.19,71.62,34.16,20.29,1.76,2.46,0.18,269.45,302.65,1
4362,17402018092309,1,46329,46087,84.47,6.26,5.46,1.92,0.55,253.88,207.8,83.41,5.75,3.43,0.73,0.35,95.38,130.71,1
4363,26102018092309,1,46310,46243,96.33,38.88,6.85,2.47,0.69,259.48,312.79,95.74,37.73,8.07,5.55,0.81,11.74,7.86,1
4364,18332018092310,1,45150,43464,26.94,27.96,2.36,3.47,0.24,118.73,162.96,28.36,27.52,4.68,4.86,0.47,278.49,302.98,1
4365,26382018092310,1,43485,46117,89.35,34.99,6.3,5.04,0.65,342.01,251.73,88.72,36.03,2.54,3.24,0.25,178.22,173.73,1
4366,29812018092310,1,46744,44240,39.5,12.19,6.93,4.33,0.7,105.52,99.02,40.71,12.71,3.84,2.35,0.39,234.39,174.31,1
4367,33322018092310,1,43485,42496,28.86,13.89,6.89,6.24,0.67,64.7,136.22,30.27,14.14,5.4,6.14,0.55,213.16,215.48,1
4368,452018092312,1,39292,45352,39.54,14.71,6.07,2.04,0.61,66.88,106.49,40.56,15.79,4.32,1.96,0.43,202.66,165.15,1
4369,14342018092312,1,39292,45034,91.03,21.72,5.22,3.33,0.53,261.51,254.48,90.74,22.82,5.72,3.95,0.57,198.39,202.73,1
4370,16882018092312,1,42412,39374,33.05,11.93,4.85,4.35,0.5,52.13,112.53,33.67,13.23,5.31,1.14,0.53,251.83,161.07,1
4371,16882018092312,1,42412,41599,30.9,12.58,6.23,3.59,0.63,78.57,103.91,32.11,12.0,0.93,5.65,0.11,310.68,150.46,1
4372,22962018092312,1,42412,43501,25.91,35.73,2.44,5.01,0.26,123.79,355.71,27.08,35.81,3.54,2.29,0.36,235.29,275.56,1
4373,28502018092312,1,42412,43478,36.13,18.06,5.09,2.83,0.51,359.16,76.21,35.72,19.13,5.7,1.79,0.58,109.22,137.49,1
4374,28502018092312,1,42412,41599,33.61,17.2,5.37,4.49,0.55,65.16,70.12,34.53,16.04,2.99,1.74,0.29,335.93,5.17,1
4375,31702018092312,1,39292,45034,34.66,26.73,6.35,4.92,0.64,122.81,88.63,35.07,25.72,3.5,2.22,0.34,338.46,22.44,1
4376,362018092313,1,39975,37792,85.36,41.94,7.91,2.02,0.8,296.94,281.36,85.33,40.88,8.05,2.2,0.8,340.39,339.02,0
4377,362018092313,1,39975,44865,75.67,43.86,7.72,2.66,0.77,305.01,290.76,76.84,44.68,7.91,2.01,0.79,273.97,274.12,1
4378,24902018092313,1,39975,41441,85.66,43.01,5.34,3.7,0.55,308.24,280.55,85.57,44.24,3.55,1.27,0.35,171.74,233.45,1
4379,28552018092313,1,39975,46151,29.92,12.39,3.03,4.45,0.33,35.4,53.19,30.18,13.45,2.94,5.39,0.31,157.69,236.09,1
